Memory_ghz_max,Memory_usage_max,state,vibrate,vibrateState
56114.51172,0.12758,-1,-0.000415426,0
56121.0625,0.127527,-1,-0.000337183,0
56134.875,0.127484,-1,0.001639421,0
56137.50781,0.127693,-1,-0.002216253,0
56139.72266,0.12741,-1,0.001640374,0
56124.83594,0.127619,-1,-0.001535821,0
56124.62109,0.127423,-1,0.000572895,0
56432.41016,0.127496,-1,-0.002054966,0
56231.03125,0.127234,-1,0.000251505,0
56148.10156,0.127266,-1,0.000125721,0
56150.82031,0.127282,-1,5.50E-05,0
56136.89453,0.127289,-1,-0.000722765,0
56153.21094,0.127197,-1,-6.29E-05,0
56155.41406,0.127189,-1,-0.00010221,0
56154.98438,0.127176,-1,-0.000267346,0
56139.91406,0.127142,-1,0.000424722,0
56157.44141,0.127196,-1,-0.000275166,0
56158.1875,0.127161,-1,-7.08E-05,0
56156.10938,0.127152,-1,-0.000401095,0
56148.55078,0.127101,-1,0.001101486,0
56160.42188,0.127241,-1,0.000298646,0
56151.30078,0.127279,-1,-0.000542116,0
56145.60156,0.12721,-1,-0.000290858,0
56426.57422,0.127173,-1,-0.000597611,0
56150.65625,0.127097,-1,0.002006342,0
56144.88672,0.127352,-1,-0.001005088,0
56156.15625,0.127224,-1,0.000369427,0
56136.55469,0.127271,-1,0.000722867,0
56132.51172,0.127363,-1,0.001224846,0
56139.38281,0.127519,-1,0.000172523,0
56116.46875,0.127541,-1,0.000101928,0
56132.15234,0.127554,-1,-0.000329272,0
56126.98828,0.127512,-1,-0.000729343,0
56139.625,0.127419,-1,-7.06E-05,0
56135.91016,0.12741,-1,0.002323209,0
56120.3125,0.127706,-1,0.000305389,0
56118.83594,0.127745,-1,0.000407061,0
56119.38281,0.127797,-1,-0.000680767,0
56418.60547,0.12771,-1,-0.000728212,0
56117.23438,0.127617,-1,0.002625042,0
56110.83984,0.127952,-1,-0.002344629,0
56110.1875,0.127652,-1,-0.000133175,0
56114.25391,0.127635,-1,-0.000250715,0
56127.41016,0.127603,-1,-1.57E-05,0
56112.87891,0.127601,-1,-0.000235108,0
56130.95703,0.127571,-1,0.000729006,0
56122.80469,0.127664,-1,-5.48E-05,0
56109.53125,0.127657,-1,0.000266339,0
56125.01172,0.127691,-1,0.000172291,0
56120.58203,0.127713,-1,0.002591749,0
56114.17188,0.128044,-1,0.001343288,0
56097.11328,0.128216,-1,0.0023632,0
56088.12891,0.128519,-1,-0.001136019,0
56364.24219,0.128373,-1,-0.001293107,0
56091.74609,0.128207,-1,0.002620762,0
56092.46094,0.128543,-1,-0.002652809,0
56090.47656,0.128202,-1,0.001380634,0
56094.32812,0.128379,-1,-0.001853886,0
56094.27734,0.128141,-1,-0.000234117,0
56093.60547,0.128111,-1,4.68E-05,0
56094.40625,0.128117,-1,-0.000522959,0
56091.16016,0.12805,-1,-0.000601328,0
56106.32031,0.127973,-1,-0.000351637,0
56111.80078,0.127928,-1,-0.000594084,0
56096.21094,0.127852,-1,-0.000179896,0
56114.3125,0.127829,-1,-0.000148636,0
56100.86719,0.12781,-1,-0.000500743,0
56118.29688,0.127746,-1,0.000391402,0
56368.13281,0.127796,-1,-0.001580644,0
56112.3125,0.127594,-1,-0.000321332,0
56132.82031,0.127553,-1,0.000290075,0
56115.85547,0.12759,-1,0.000352692,0
56124.38281,0.127635,-1,0.002546324,0
56106.43359,0.12796,-1,0.002954048,0
56104.79297,0.128338,-1,-0.001511633,0
56099.53516,0.128144,-1,-0.001147147,0
56087.96094,0.127997,-1,-0.000132816,0
56087.51953,0.12798,-1,3.13E-05,0
56106.72266,0.127984,-1,-0.000101575,0
56104.69141,0.127971,-1,-0.000429785,0
56109.125,0.127916,-1,-0.000140717,0
56110.21484,0.127898,-1,-0.000469124,0
56114.87891,0.127838,-1,-0.000547568,0
56399.06641,0.127768,-1,-0.001314883,0
56309.39062,0.1276,-1,-6.27E-05,0
56129.66016,0.127592,-1,5.49E-05,0
56113.36328,0.127599,-1,-0.000493734,0
56132.62891,0.127536,-1,0.000517501,0
56126.9375,0.127602,-1,0.000493723,0
56111.01953,0.127665,-1,0.002302902,0
56122.68359,0.127959,-1,-0.002274166,0
56123.12891,0.127668,-1,-0.000548297,0
56112.03906,0.127598,-1,-0.00010972,0
56128.85156,0.127584,-1,-0.000321357,0
56133.00391,0.127543,-1,0.000101926,0
56119.22266,0.127556,-1,0.000384145,0
56135.21094,0.127605,-1,0.000156734,0
56125.71875,0.127625,-1,0.000705191,0
56109.00781,0.127715,-1,-0.000438476,0
56393.86328,0.127659,-1,0.010269546,3
56126.47656,0.12897,-1,-0.008257734,-2
56108.28125,0.127905,-1,-2.35E-05,0
56097.00781,0.127902,-1,0.001250958,0
56089.33594,0.128062,-1,0.000101513,0
56096.29297,0.128075,-1,0.001569393,0
56084.25781,0.128276,-1,0.000467741,0
56066.69141,0.128336,-1,0.000911669,0
56085.41406,0.128453,-1,-0.001852818,0
56073.32812,0.128215,-1,-8.58E-05,0
56091.11328,0.128204,-1,-0.000436804,0
56081.62109,0.128148,-1,-0.001022256,0
56095.21094,0.128017,-1,-0.000531179,0
56105.63281,0.127949,-1,-0.000422043,0
56093.26172,0.127895,-1,-0.00014074,0
56356.35938,0.127877,-1,0.00018768,0
56100.46875,0.127901,-1,-0.000312742,0
56111.32031,0.127861,-1,0.000602216,0
56112.14453,0.127938,-1,0.000765996,0
56100.26562,0.128036,-1,0.000429567,0
56081.36719,0.128091,-1,2.34E-05,0
56083.10938,0.128094,-1,-0.000593314,0
56098.79688,0.128018,-1,-0.000468684,0
56090.58594,0.127958,-1,-0.000289157,0
56094.81641,0.127921,-1,-7.82E-05,0
56094.4375,0.127911,-1,-0.000500348,0
56100.30859,0.127847,-1,-4.69E-05,0
56099.75391,0.127841,-1,0.000148622,0
56114.20703,0.12786,-1,0.000875958,0
56109.69531,0.127972,-1,0.000140656,0
56391.83203,0.12799,-1,-0.00070318,0
56110.87891,0.1279,-1,-6.25E-05,0
56110.10938,0.127892,-1,-7.04E-05,0
56110.01953,0.127883,-1,-0.000297147,0
56112.30078,0.127845,-1,0.000938637,0
56111.21484,0.127965,-1,7.03E-05,0
56109.1875,0.127974,-1,-0.000656383,0
56094.20312,0.12789,-1,0.002298851,0
56110.65625,0.128184,-1,-0.000460276,0
56082.16797,0.128125,-1,0.000210732,0
56093.40234,0.128152,-1,-0.000109245,0
56081.60547,0.128138,-1,-0.000117061,0
56083.42969,0.128123,-1,-0.000585375,0
56098.21875,0.128048,-1,-0.000437336,0
56101.36719,0.127992,-1,-0.000539096,0
56405.66797,0.127923,-1,-0.001141312,0
56101.83984,0.127777,-1,0.000594786,0
56097.66797,0.127853,-1,0.000164251,0
56111.00391,0.127874,-1,3.91E-05,0
56108.51953,0.127879,-1,0.000148578,0
56095.72656,0.127898,-1,-0.000562949,0
56114.38281,0.127826,-1,3.91E-05,0
56114.91406,0.127831,-1,0.000289445,0
56103.30078,0.127868,-1,0.00138424,0
56089.10938,0.128045,-1,0.00125737,0
56101.99219,0.128206,-1,0.000358798,0
56086,0.128252,-1,6.24E-05,0
56070.55859,0.12826,-1,-6.24E-05,0
56072.3125,0.128252,-1,-0.000140349,0
56076.8125,0.128234,-1,0.000249544,0
56366.42969,0.128266,-1,-0.001520278,0
56273.48047,0.128071,-1,0.000421641,0
56093.05859,0.128125,-1,7.80E-06,0
56079.84375,0.128126,-1,8.59E-05,0
56094.71094,0.128137,-1,9.36E-05,0
56093.28906,0.128149,-1,-0.000358957,0
56082.67188,0.128103,-1,7.03E-05,0
56093.73438,0.128112,-1,0.000109279,0
56078.67969,0.128126,-1,0.000624385,0
56093.66797,0.128206,-1,-0.000272998,0
56088.85938,0.128171,-1,0.011453449,3
56077.74219,0.129639,-1,-0.010058701,-3
56080.41797,0.128335,-1,-0.000280516,0
56070.33594,0.128299,-1,0.000833989,0
56080.71094,0.128406,-1,-0.000101241,0
56077.39453,0.128393,-1,-0.000257023,0
56329.95312,0.12836,-1,-0.001246494,0
56088.16406,0.1282,-1,-7.02E-05,0
56090.21094,0.128191,-1,0.000117013,0
56084.62891,0.128206,-1,5.46E-05,0
56072.98828,0.128213,-1,-0.00016379,0
56090.14062,0.128192,-1,0.001333937,0
56072.26953,0.128363,-1,0.000249293,0
56060.81641,0.128395,-1,-9.35E-05,0
56078.60547,0.128383,-1,-0.000140205,0
56067.87891,0.128365,-1,-0.000218128,0
56064.40234,0.128337,-1,-7.79E-05,0
56082.08203,0.128327,-1,0.005423644,1
56059.39062,0.129023,-1,-0.00265069,0
56054.05859,0.128681,-1,0.001391037,0
56058.71094,0.12886,-1,-0.00022505,0
56317.53906,0.128831,-1,-0.002398491,0
56061.97266,0.128522,-1,-0.000778077,0
56073.69922,0.128422,-1,-1.56E-05,0
56065.19922,0.12842,-1,3.89E-05,0
56061.71484,0.128425,-1,-0.000474985,0
56078.91797,0.128364,-1,-6.23E-05,0
56080.33594,0.128356,-1,0.001651656,0
56075.69531,0.128568,-1,0.00112003,0
56045.59766,0.128712,-1,-0.000310771,0
56058.73828,0.128672,-1,-0.000474074,0
56063.45703,0.128611,-1,7.78E-05,0
56050.55859,0.128621,-1,-0.000435388,0
56053.11328,0.128565,-1,-0.00063781,0
56071.13672,0.128483,-1,0.000365807,0
56057.97266,0.12853,-1,7.00E-05,0
56313.35156,0.128539,-1,0.000163375,0
56066.77344,0.12856,-1,0.000770068,0
56059.88672,0.128659,-1,-0.000170995,0
56062.64453,0.128637,-1,-0.000388691,0
56064.98438,0.128587,-1,-0.000116653,0
56061.07812,0.128572,-1,-0.000513331,0
56057.02734,0.128506,-1,-0.000552503,0
56058.71875,0.128435,-1,-7.79E-05,0
56074.80859,0.128425,-1,0.000412692,0
56058.19141,0.128478,-1,-0.000537057,0
56074.64062,0.128409,-1,-0.000607434,0
56078.9375,0.128331,-1,0.001153268,0
56066.62891,0.128479,-1,-0.00059932,0
56063.38281,0.128402,-1,-0.000295946,0
56067.15234,0.128364,-1,-0.000186968,0
56372.85938,0.12834,-1,1.56E-05,0
56073.46875,0.128342,-1,0.00088046,0
56075.55469,0.128455,-1,0.000140127,0
56055.97656,0.128473,-1,0.001681287,0
56068.94531,0.128689,-1,-0.000730443,0
56047.30078,0.128595,-1,-0.000178856,0
56066.35547,0.128572,-1,-0.000248888,0
56059.32812,0.12854,-1,0.00024117,0
56064.19531,0.128571,-1,0.000256668,0
56049.50391,0.128604,-1,-0.000544307,0
56068.76562,0.128534,-1,-0.000474583,0
56065.94141,0.128473,-1,-0.000334701,0
56061.625,0.12843,-1,-0.00049054,0
56064.53516,0.128367,-1,-0.000389508,0
56067.5,0.128317,-1,0.000911804,0
56353.63281,0.128434,-1,-0.000171294,0
56278.60547,0.128412,-1,0.000443884,0
56073.79297,0.128469,-1,0.001027485,0
56055.22656,0.128601,-1,0.001640734,0
56061.23828,0.128812,-1,0.000473558,0
56031.32422,0.128873,-1,-0.000225028,0
56050,0.128844,-1,-0.000675235,0
56037.6875,0.128757,-1,-0.000357262,0
56051.52734,0.128711,-1,0.001219787,0
56042.5625,0.128868,-1,-0.001691653,0
56044.17969,0.12865,-1,-4.66E-05,0
56045.76172,0.128644,-1,-0.000272069,0
56063.50781,0.128609,-1,0.000754224,0
56047.00391,0.128706,-1,0.00174817,0
56044.04688,0.128931,-1,0.000791121,0
56022.55078,0.129033,-1,-0.000123999,0
56295.09375,0.129017,-1,-0.002022989,0
56052.93359,0.128756,-1,-8.54E-05,0
56039.76953,0.128745,-1,-0.00028739,0
56060.30469,0.128708,-1,0.000924573,0
56055.07031,0.128827,-1,-0.00049679,0
56054.39844,0.128763,-1,-0.000528102,0
56055.17969,0.128695,-1,-0.000116555,0
56060.33203,0.12868,-1,0.002292509,0
56057.40234,0.128975,-1,-0.002225237,0
56043.19922,0.128688,-1,-0.000435161,0
56045.875,0.128632,-1,-0.000629703,0
56053.65625,0.128551,-1,-6.22E-05,0
56055.78906,0.128543,-1,-0.000350077,0
56056.66406,0.128498,-1,0.000824916,0
56055.35547,0.128604,-1,0.000132189,0
56305.86328,0.128621,-1,-0.001111794,0
56070.11719,0.128478,-1,0.00027242,0
56057.41016,0.128513,-1,-0.000326815,0
56056.85938,0.128471,-1,9.34E-05,0
56055.73828,0.128483,-1,-7.78E-05,0
56075.78516,0.128473,-1,-0.000241296,0
56061.80078,0.128442,-1,0.001510409,0
56057.92578,0.128636,-1,0.00038092,0
56056.84375,0.128685,-1,0.000271982,0
56043.32812,0.12872,-1,-0.000225295,0
56058.35938,0.128691,-1,-0.000310822,0
56062.85547,0.128651,-1,0.002052063,0
56044.96875,0.128915,-1,-0.001970291,0
56060.41797,0.128661,-1,-0.000233171,0
56058.08594,0.128631,-1,-0.000124387,0
56358.84766,0.128615,-1,-0.000303231,0
56064.46875,0.128576,-1,0.001501058,0
56064.21484,0.128769,-1,-0.000900838,0
56047.15625,0.128653,-1,-0.000614055,0
56064.12109,0.128574,-1,0.000155552,0
56049.16406,0.128594,-1,0.001174238,0
56049.13281,0.128745,-1,0.00132044,0
56054.60938,0.128915,-1,-0.000155141,0
56048.17969,0.128895,-1,-0.000512045,0
56048.73047,0.128829,-1,0.000504545,0
56049.32812,0.128894,-1,-0.00050429,0
56049.17969,0.128829,-1,-0.000201818,0
56051.36328,0.128803,-1,-9.32E-05,0
56042.25,0.128791,-1,4.66E-05,0
56051.37109,0.128797,-1,-0.000178576,0
56343.53906,0.128774,-1,-0.001157066,0
56047.15625,0.128625,-1,0.000334305,0
56060.64062,0.128668,-1,0.000746106,0
56043.89453,0.128764,-1,0.000132024,0
56037.37109,0.128781,-1,-2.33E-05,0
56051.92969,0.128778,-1,0.003067294,0
56035.90625,0.129173,-1,-0.00223731,0
56029.68359,0.128884,-1,0.001419881,0
56027.94531,0.129067,-1,0.000302169,0
56032.27344,0.129106,-1,-3.10E-05,0
56035.87109,0.129102,-1,-0.00033307,0
56038.30469,0.129059,-1,-0.000263445,0
56036.23047,0.129025,-1,7.75E-06,0
56021.50781,0.129026,-1,-0.000271263,0
56026.80469,0.128991,-1,-7.75E-06,0
56340.07812,0.12899,-1,-0.002271494,0
56247.70312,0.128697,-1,0.000295267,0
56041.03125,0.128735,-1,0.000784557,0
56036.64844,0.128836,-1,0.000232854,0
56032.02734,0.128866,-1,0.00188568,0
56046.93359,0.129109,-1,-0.001874385,0
56047.21875,0.128867,-1,0.000434557,0
56030.37109,0.128923,-1,-7.76E-06,0
56046.58984,0.128922,-1,0.000930795,0
56026.64453,0.129042,-1,-0.000147239,0
56039.59375,0.129023,-1,-0.000844811,0
56040.64062,0.128914,-1,-7.76E-06,0
56044.05469,0.128913,-1,0.003653627,0
56030.19922,0.129384,-1,0.001460768,0
56000.47266,0.129573,-1,-3.09E-05,0
56002.67188,0.129569,-1,-0.00058656,0
56273.48438,0.129493,-1,-0.000463346,0
56001.26172,0.129433,-1,-0.000224054,0
55997.57422,0.129404,-1,-0.000463664,0
56014.58984,0.129344,-1,-0.000309253,0
56018.46094,0.129304,-1,-0.000549094,0
56023.07031,0.129233,-1,0.000479754,0
56008.58594,0.129295,-1,-0.000703817,0
56011.86719,0.129204,-1,-0.000588217,0
56032.25781,0.129128,-1,-0.000526609,0
56031.75391,0.12906,-1,0.000387417,0
56031.80859,0.12911,-1,0.000379521,0
56019.11328,0.129159,-1,5.42E-05,0
56013.71094,0.129166,-1,0.000472261,0
56022.56641,0.129227,-1,-0.000131551,0
56009.98047,0.12921,-1,0.000843588,0
56298.77344,0.129319,-1,0.000719152,0
55998.875,0.129412,-1,-4.64E-05,0
56012.53516,0.129406,-1,9.27E-05,0
55997.64062,0.129418,-1,0.000185446,0
55995.66406,0.129442,-1,0.001236075,0
55999.71875,0.129602,-1,0.001126526,0
55982.65625,0.129748,-1,-0.000146438,0
55979.06641,0.129729,-1,-0.000886463,0
55996.62891,0.129614,-1,-0.000447483,0
56003.92578,0.129556,-1,-0.000887647,0
56001.77734,0.129441,-1,-0.000788004,0
56003.38672,0.129339,-1,-0.000208754,0
56010.04688,0.129312,-1,-0.001098119,0
56012.18359,0.12917,-1,-0.000270961,0
56013.07812,0.129135,-1,0.00010067,0
56313.77344,0.129148,-1,0.000542014,0
56022.57812,0.129218,-1,0.000100605,0
56007.44531,0.129231,-1,-7.74E-06,0
56026.77734,0.12923,-1,0.000882148,0
56020.98828,0.129344,-1,-5.41E-05,0
56016.46484,0.129337,-1,-0.000471636,0
56022.10547,0.129276,-1,-0.000162443,0
56013.10547,0.129255,-1,0.000286256,0
56005.44531,0.129292,-1,0.000850787,0
56014.5625,0.129402,-1,0.001004621,0
56010.91406,0.129532,-1,-0.001026773,0
55996.56641,0.129399,-1,0.000100464,0
55999.67969,0.129412,-1,0.000255,0
55995.875,0.129445,-1,-0.000417166,0
56009.87109,0.129391,-1,0.000772851,0
56291.03125,0.129491,-1,-0.0007877,0
56008.60156,0.129389,-1,-0.000177759,0
56005.42188,0.129366,-1,-6.96E-05,0
56016.82422,0.129357,-1,-1.55E-05,0
56025.1875,0.129355,-1,-0.000803989,0
56019.69531,0.129251,-1,0.002297855,0
56008.55859,0.129548,-1,-0.002184518,0
56019.54688,0.129265,-1,0.000185665,0
56008.78906,0.129289,-1,0.000363527,0
56015.70703,0.129336,-1,0.001654605,0
56002.375,0.12955,-1,-0.000154381,0
55997.10547,0.12953,-1,-0.000563576,0
56010.93359,0.129457,-1,-0.000177665,0
55997.85156,0.129434,-1,0.000278134,0
56011.07422,0.12947,-1,0.000556113,0
56285.61328,0.129542,-1,-0.000995816,0
56198.14453,0.129413,-1,-0.000509995,0
56015.84375,0.129347,-1,0.000123698,0
56000.86719,0.129363,-1,-0.000363319,0
56004.25781,0.129316,-1,-0.000177859,0
56006.08203,0.129293,-1,-0.000464062,0
56008.03906,0.129233,-1,0.000162497,0
56006.29688,0.129254,-1,-1.55E-05,0
56021.15234,0.129252,-1,4.64E-05,0
56007.79688,0.129258,-1,-0.000185675,0
56008.64453,0.129234,-1,4.64E-05,0
56022.44922,0.12924,-1,0.000796967,0
56006.92188,0.129343,-1,0.001863263,0
55997.00391,0.129584,-1,-7.72E-05,0
56003.78516,0.129574,-1,0.00019294,0
56001.63672,0.129599,-1,-0.000254632,0
56289.21484,0.129566,-1,0.001744285,0
55984.74219,0.129792,-1,0.001278969,0
55967.875,0.129958,-1,0.000223149,0
55981.27734,0.129987,-1,0.002407933,0
55947.5,0.1303,-1,-0.000452801,0
55947.97656,0.130241,-1,-0.000652636,0
55948.98047,0.130156,-1,-0.000407204,0
55964.51172,0.130103,-1,-0.000799367,0
55962.25391,0.129999,-1,-0.000923084,0
55969.41406,0.129879,-1,-0.000153989,0
55984.58594,0.129859,-1,-0.000123211,0
55969.44922,0.129843,-1,-0.000492903,0
55988.875,0.129779,-1,-0.000300511,0
55989.30469,0.12974,-1,-0.000447048,0
55995.61719,0.129682,-1,-0.000485804,0
56293.69922,0.129619,-1,-0.000570904,0
56002.07031,0.129545,-1,0.000470879,0
56001.63281,0.129606,-1,-0.000239186,0
56002.125,0.129575,-1,-0.00100328,0
56011.71875,0.129445,-1,-4.64E-05,0
55995.89844,0.129439,-1,-8.50E-05,0
56012.83984,0.129428,-1,-7.73E-05,0
56013.23828,0.129418,-1,0.001259485,0
56014.29297,0.129581,-1,-0.000239233,0
55999.85938,0.12955,-1,3.86E-05,0
55989.94922,0.129555,-1,-0.000285593,0
56005.60938,0.129518,-1,-0.000193023,0
56004.74609,0.129493,-1,0.001606264,0
55988.11328,0.129701,-1,0.000316112,0
55979.64062,0.129742,-1,0.001341123,0
56232.125,0.129916,-1,0.000354075,0
55976.05469,0.129962,-1,-0.000269309,0
55962,0.129927,-1,-0.000354045,0
55980.13672,0.129881,-1,-0.000153987,0
55983.89844,0.129861,-1,0.000100107,0
55966.32812,0.129874,-1,0.001416758,0
55969.89453,0.130058,-1,-0.00096111,0
55962.93359,0.129933,-1,-0.000138533,0
55966.75781,0.129915,-1,-0.000300196,0
55979.77734,0.129876,-1,-0.000161693,0
55974.55078,0.129855,-1,0.001509376,0
55979.04688,0.130051,-1,-0.000753551,0
55964.13672,0.129953,-1,-0.000561742,0
55982.39453,0.12988,-1,-0.000585156,0
55990.33984,0.129804,-1,-6.16E-05,0
56236.39453,0.129796,-1,-0.001309748,0
55996.37891,0.129626,-1,-0.000509157,0
55987.05859,0.12956,-1,0.000231553,0
56000.3125,0.12959,-1,-0.000571032,0
56003.23047,0.129516,-1,-0.000231632,0
55990.5625,0.129486,-1,3.86E-05,0
56008.62109,0.129491,-1,0.00179163,0
55999.28906,0.129723,-1,0.000269806,0
55989.03125,0.129758,-1,0.000339093,0
55971.07422,0.129802,-1,-5.39E-05,0
55974.35547,0.129795,-1,-0.000184907,0
55971.69531,0.129771,-1,-0.000516294,0
55990.35156,0.129704,-1,0.000801826,0
55980.35938,0.129808,-1,-0.000616295,0
55988.94531,0.129728,-1,0.000817094,0
56292.05859,0.129834,-1,-0.001501918,0
56080.96094,0.129639,-1,0.000979643,0
55988.76562,0.129766,-1,0.000416134,0
55977.75391,0.12982,-1,0.000392852,0
55969.70312,0.129871,-1,0.000207899,0
55965.51172,0.129898,-1,0.000192459,0
55964.11328,0.129923,-1,-0.000338662,0
55969.37891,0.129879,-1,-0.000184787,0
55988.31641,0.129855,-1,-0.000708483,0
55972.92188,0.129763,-1,-0.000362199,0
55994.89844,0.129716,-1,-0.000138765,0
55983.91016,0.129698,-1,0.001565174,0
55976.66406,0.129901,-1,-0.00147035,0
55977.02734,0.12971,-1,0.001850281,0
55978.47266,0.12995,-1,0.001015775,0
55960.86328,0.130082,-1,0.000499685,0
56243.47266,0.130147,-1,-0.001990057,0
55980.19922,0.129888,-1,6.93E-05,0
55981.92969,0.129897,-1,0.000431111,0
55966.29297,0.129953,-1,-0.000384754,0
55965.54297,0.129903,-1,0.001655081,0
55963.48438,0.130118,-1,0.000799275,0
55948.24609,0.130222,-1,-5.38E-05,0
55963.875,0.130215,-1,-0.000714203,0
55967.89453,0.130122,-1,0.000199812,0
55949.45312,0.130148,-1,-0.00032271,0
55952.53906,0.130106,-1,-0.000107605,0
55956.80859,0.130092,-1,0.000292101,0
55961.30859,0.13013,-1,-0.001736725,0
55965.07031,0.129904,-1,0.001162397,0
55983.97266,0.130055,-1,-0.001676214,0
56235.58984,0.129837,-1,-0.00137095,0
55998.32812,0.129659,-1,-0.000177388,0
56002.01172,0.129636,-1,-5.40E-05,0
55993.36328,0.129629,-1,0.001959438,0
55993.32812,0.129883,-1,-0.001139487,0
55989.91797,0.129735,-1,0.000447065,0
55978.10156,0.129793,-1,-0.000446865,0
55993.02734,0.129735,-1,0.001379736,0
55985.87891,0.129914,-1,0.000685069,0
55961.01562,0.130003,-1,0.003746067,0
55962.74609,0.13049,-1,-0.001846885,0
55945.96484,0.130249,-1,0.000522077,0
55954.27734,0.130317,-1,-0.000161146,0
55942.41406,0.130296,-1,0.003016209,0
55941.75391,0.130689,-1,-0.001713993,0
56236.60156,0.130465,-1,0.001486989,0
55925.53906,0.130659,-1,0.001806228,0
55917.31641,0.130895,-1,0.001031361,0
55907.37891,0.13103,-1,0.001640846,0
55895.89062,0.131245,-1,-0.002201989,0
55901.73828,0.130956,-1,-0.000557439,0
55919.53906,0.130883,-1,-0.000664716,0
55915.65234,0.130796,-1,-0.000733967,0
55919.01172,0.1307,-1,-0.000489671,0
55932.35156,0.130636,-1,-0.000359778,0
55923.20703,0.130589,-1,-0.000811707,0
55943.45703,0.130483,-1,0.000467494,0
55930.73828,0.130544,-1,-0.000130224,0
55932.83984,0.130527,-1,0.000229838,0
55928.20312,0.130557,-1,-5.36E-05,0
56220.89062,0.13055,-1,-0.00079663,0
55932.65625,0.130446,-1,0.001885838,0
55945.14062,0.130692,-1,-0.001767514,0
55948.73828,0.130461,-1,-0.000260614,0
55932.79297,0.130427,-1,-3.83E-05,0
55932.72656,0.130422,-1,0.000943092,0
55953.52344,0.130545,-1,-0.001700563,0
55953.68359,0.130323,-1,-0.000606186,0
55959.20703,0.130244,-1,-0.000253371,0
55944.85938,0.130211,-1,-0.000130557,0
55945.80469,0.130194,-1,-0.000606787,0
55952.77344,0.130115,-1,-0.000768551,0
55972.07812,0.130015,-1,0.000861439,0
55974.98438,0.130127,-1,-0.00076848,0
55972.66406,0.130027,-1,0.000422989,0
56283.21094,0.130082,-1,0.001014745,0
56084.87891,0.130214,-1,-0.000529897,0
55950.16016,0.130145,-1,0.001298552,0
55954.09375,0.130314,-1,0.000352994,0
55948.96094,0.13036,-1,0.001104633,0
55935.45312,0.130504,-1,-0.00097315,0
55947.69531,0.130377,-1,-9.20E-05,0
55952.60156,0.130365,-1,-0.000851456,0
55940.92578,0.130254,-1,0.000122837,0
55957.70312,0.13027,-1,-0.000291702,0
55959.29688,0.130232,-1,0.000514466,0
55948.78906,0.130299,-1,0.000514202,0
55936.71094,0.130366,-1,0.000828437,0
55957.70703,0.130474,-1,-0.001747475,0
55956.30469,0.130246,-1,-0.000322467,0
55955.35938,0.130204,-1,-0.000414734,0
56247.96875,0.13015,-1,-0.001336919,0
55974.73047,0.129976,-1,0.001954207,0
55974.15234,0.13023,-1,-0.000975198,0
55957.53906,0.130103,-1,0.001498812,0
55947.85938,0.130298,-1,-0.001511919,0
55950.79297,0.130101,-1,0.002321273,0
55953.33594,0.130403,-1,-0.002898706,0
55970.55078,0.130025,-1,0.000215343,0
55974.94922,0.130053,-1,-0.000299878,0
55972.62891,0.130014,-1,-8.46E-05,0
55974.48828,0.130003,-1,0.000984593,0
55970.47656,0.130131,-1,-1.54E-05,0
55966.9375,0.130129,-1,0.002620477,0
55946.28906,0.13047,-1,0.002536982,0
55929.11719,0.130801,-1,-0.002171237,0
56232.17969,0.130517,-1,-0.00150172,0
55952.80078,0.130321,-1,-0.000491095,0
55941.1875,0.130257,-1,-0.000115157,0
55947.16797,0.130242,-1,-0.001144024,0
55952.10156,0.130093,-1,6.15E-05,0
55950.25391,0.130101,-1,0.000122981,0
55967.62109,0.130117,-1,-0.000138337,0
55952.98047,0.130099,-1,0.000876256,0
55969.67188,0.130213,-1,-0.00111356,0
55972.74609,0.130068,-1,-0.000169142,0
55956.76953,0.130046,-1,-0.000138413,0
55974.65625,0.130028,-1,0.000761374,0
55956.77734,0.130127,-1,0.002520614,0
55947.02734,0.130455,-1,0.001793722,0
55944.69531,0.130689,-1,-8.42E-05,0
56213.72266,0.130678,-1,-0.001836575,0
55943.28516,0.130438,-1,9.97E-05,0
55929.47656,0.130451,-1,0.002560348,0
55929.01953,0.130785,-1,0.001559812,0
55905.53125,0.130989,-1,0.000977181,0
55890.71875,0.131117,-1,0.000144909,0
55887.96094,0.131136,-1,-0.000404161,0
55903.33594,0.131083,-1,0.001068026,0
55894.25391,0.131223,-1,-0.001950878,0
55896.75391,0.130967,-1,-0.000320691,0
55919.32422,0.130925,-1,-0.000908917,0
55922.23047,0.130806,-1,-0.000535144,0
55927.29297,0.130736,-1,-3.82E-05,0
55929.48438,0.130731,-1,-3.06E-05,0
55918.16406,0.130727,-1,-0.000566065,0
56174.99219,0.130653,-1,0.000229616,0
55938.91016,0.130683,-1,3.83E-05,0
55928.15625,0.130688,-1,0.000107125,0
55915.52344,0.130702,-1,0.001147649,0
55926.71484,0.130852,-1,0.000504387,0
55924.10547,0.130918,-1,0.00116867,0
55908.53125,0.131071,-1,0.00027466,0
55887.85156,0.131107,-1,-0.000205939,0
55904.40625,0.13108,-1,7.63E-06,0
55902.57422,0.131081,-1,0.000160206,0
55888.75,0.131102,-1,0.000831414,0
55894.74609,0.131211,-1,0.002507412,0
55884.41797,0.13154,-1,0.002257868,0
55855.57812,0.131837,-1,-0.00063715,0
55861.16016,0.131753,-1,-7.59E-06,0
56170.33984,0.131752,-1,-0.003119497,0
