"","Memory_ghz_max","Memory_usage_max","state","vibrate","vibrateState"
"6691",113180,0.12038,0,-8.30702774545777e-06,0
"6692",113180,0.120379,0,7.47638707747633e-05,0
"6693",113170,0.120388,0,0,0
"6694",113180,0.120388,0,-0.000207661893211974,0
"6695",113180,0.120363,0,-5.81574071765179e-05,0
"6696",113180,0.120356,0,0.00033234736947052,0
"6697",113180,0.120396,0,-0.000207648094621038,0
"6698",113180,0.120371,0,0.0010301484576849,0
"6699",113180,0.120495,0,-0.000904601850699183,0
"6700",113170,0.120386,0,3.32264549032235e-05,0
"6701",113170,0.12039,0,0.00149514079242463,0
"6702",113590,0.12057,0,-0.000389815045201858,0
"6703",113160,0.120523,0,-0.000298698173792578,0
"6704",113160,0.120487,0,-0.000116195108185946,0
"6705",113160,0.120473,0,0.000116208611057989,0
"6706",113160,0.120487,0,2.48989517541709e-05,0
"6707",113160,0.12049,0,0.0011619221512158,0
"6708",113160,0.12063,0,4.14490591063021e-05,0
"6709",113140,0.120635,0,0.000364736602146865,0
"6710",113140,0.120679,0,9.9437350326248e-05,0
"6711",113140,0.120691,0,-0.000115998707442944,0
"6712",113140,0.120677,0,0.000273457245373976,0
"6713",113140,0.12071,0,-0.000223676580233589,0
"6714",113140,0.120683,0,-0.000571745813412017,0
"6715",113150,0.120614,0,-0.000215563699073051,0
"6716",113150,0.120588,0,0.000257073672338848,0
"6717",113570,0.120619,0,-0.00327477428929113,-1
"6718",113190,0.120224,0,0.000116449294649934,0
"6719",113190,0.120238,0,0.000133069412332265,0
"6720",113190,0.120254,0,-0.000224524755933264,0
"6721",113200,0.120227,0,-1.6635198416326e-05,0
"6722",113200,0.120225,0,0.000224578914535201,0
"6723",113190,0.120252,0,0.000332634800252807,0
"6724",113190,0.120292,0,-0.000141322781232245,0
"6725",113190,0.120275,0,-0.000149657035959261,0
"6726",113190,0.120257,0,0.000864814522231416,0
"6727",113190,0.120361,0,0.0010385423849919,0
"6728",113170,0.120486,0,0.000863170824826121,0
"6729",113150,0.12059,0,0.00010780330043958,0
"6730",113140,0.120603,0,-1.65833354062173e-05,0
"6731",113150,0.120601,0,0.00019900332501388,0
"6732",113500,0.120625,0,0.00100310880829024,0
"6733",113140,0.120746,0,-0.000124227717688385,0
"6734",113130,0.120731,0,-6.62630144702137e-05,0
"6735",113130,0.120723,0,-0.00033133702774113,0
"6736",113140,0.120683,0,-0.000190581937803969,0
"6737",113140,0.12066,0,-0.000447538538040804,0
"6738",113150,0.120606,0,1.65829229059611e-05,0
"6739",113150,0.120608,0,-0.00021557442292397,0
"6740",113150,0.120582,0,7.46380056726448e-05,0
"6741",113150,0.120591,0,0.000663399424500888,0
"6742",113140,0.120671,0,0.00104416139751895,0
"6743",113130,0.120797,0,0.000231793835939742,0
"6744",113120,0.120825,0,0.000720049658597066,0
"6745",113110,0.120912,0,0.000206761942569855,0
"6746",113110,0.120937,0,-4.96126082175641e-05,0
"6747",113550,0.120931,0,0.000653265085048593,0
"6748",113330,0.12101,0,0.000198330716469686,0
"6749",113090,0.121034,0,-0.000206553530412878,0
"6750",113110,0.121009,0,-0.000909023295787903,0
"6751",113110,0.120899,0,-6.6170936070642e-05,0
"6752",113110,0.120891,0,1.65438287382802e-05,0
"6753",113110,0.120893,0,9.92613302672751e-05,0
"6754",113110,0.120905,0,-0.000363922087589397,0
"6755",113110,0.120861,0,0.000115835546619758,0
"6756",113110,0.120875,0,-0.000289555325749702,0
"6757",113120,0.12084,0,-0.000140681893412764,0
"6758",113120,0.120823,0,-0.000248297095751693,0
"6759",113120,0.120793,0,0,0
"6760",113120,0.120793,0,0.000132458006672609,0
"6761",113120,0.120809,0,0.000198660695809094,0
"6762",113120,0.120833,0,-0.000157241813080744,0
"6763",113560,0.120814,0,-0.00387372324399493,-1
"6764",113180,0.120346,0,-0.000274209363003264,0
"6765",113180,0.120313,0,9.97398452369236e-05,0
"6766",113180,0.120325,0,-0.000232703095782272,0
"6767",113190,0.120297,0,3.32510370166794e-05,0
"6768",113190,0.120301,0,-0.000232749519954112,0
"6769",113190,0.120273,0,-0.000340891139324673,0
"6770",113190,0.120232,0,-9.14897864130459e-05,0
"6771",113190,0.120221,0,8.31801432354951e-06,0
"6772",113200,0.120222,0,-4.15897256741404e-05,0
"6773",113200,0.120217,0,0.000158047530715244,0
"6774",113190,0.120236,0,0.000673675105625549,0
"6775",113190,0.120317,0,-0.000706467082789541,0
"6776",113190,0.120232,0,3.32690132409663e-05,0
"6777",113200,0.120236,0,0.00507335573372369,1
"6778",113570,0.120846,0,-0.000885424424474146,0
"6779",113130,0.120739,0,-0.000281599151889522,0
"6780",113140,0.120705,0,-0.000588210927467858,0
"6781",113140,0.120634,0,-0.000140922128089915,0
"6782",113140,0.120617,0,0.00016581410580585,0
"6783",113150,0.120637,0,-0.000314994570488336,0
"6784",113150,0.120599,0,7.46274844733996e-05,0
"6785",113150,0.120608,0,-0.000174117803130813,0
"6786",113150,0.120587,0,0.000406345625979521,0
"6787",113150,0.120636,0,-6.6315196127098e-05,0
"6788",113140,0.120628,0,9.94793911861525e-05,0
"6789",113140,0.12064,0,0.000256962864721544,0
"6790",113140,0.120671,0,-3.31479808736157e-05,0
"6791",113140,0.120667,0,0.000182319938342834,0
"6792",113130,0.120689,0,0.000198858222373088,0
"6793",113570,0.120713,0,9.94093428214882e-05,0
"6794",113140,0.120725,0,0.000132532615448433,0
"6795",113130,0.120741,0,-8.28219080510895e-05,0
"6796",113130,0.120731,0,0.00090283357215637,0
"6797",113130,0.12084,0,-0.000132406487917902,0
"6798",113120,0.120824,0,0.00127458120903134,0
"6799",113110,0.120978,0,0.000810064639851893,0
"6800",113090,0.121076,0,0.000462519409296647,0
"6801",113080,0.121132,0,0.00128785126968922,0
"6802",113070,0.121288,0,-6.59587098477132e-05,0
"6803",113060,0.12128,0,0.00063489445910303,0
"6804",113050,0.121357,0,0.000148322717272054,0
"6805",113050,0.121375,0,-0.000115345005149314,0
"6806",113050,0.121361,0,0.000510872520826267,0
"6807",113050,0.121423,0,5.76497039275203e-05,0
"6808",113470,0.12143,0,-0.00228114963353376,0
"6809",113080,0.121153,0,2.47620777034108e-05,0
"6810",113080,0.121156,0,0.000132061144309858,0
"6811",113070,0.121172,0,-8.25273165416807e-06,0
"6812",113070,0.121171,0,7.42751978608513e-05,0
"6813",113070,0.12118,0,-4.95131209770072e-05,0
"6814",113070,0.121174,0,9.07785498538427e-05,0
"6815",113070,0.121185,0,-0.000165036927012419,0
"6816",113070,0.121165,0,0.00029711550365219,0
"6817",113070,0.121201,0,-0.000330030280278226,0
"6818",113070,0.121161,0,0.00117199428859105,0
"6819",113070,0.121303,0,-0.00112115941073176,0
"6820",113080,0.121167,0,-0.000288857527214414,0
"6821",113080,0.121132,0,5.77881979988426e-05,0
"6822",113080,0.121139,0,-4.12748990827883e-05,0
"6823",113530,0.121134,0,0.00201429821519961,0
"6824",113410,0.121378,0,-0.000107103428957478,0
"6825",113050,0.121365,0,8.23960779472444e-06,0
"6826",113050,0.121366,0,-0.000280144356739176,0
"6827",113060,0.121332,0,-0.000214288069099622,0
"6828",113060,0.121306,0,3.29744612797001e-05,0
"6829",113060,0.12131,0,-0.000255543648503886,0
"6830",113060,0.121279,0,-0.000346308924051186,0
"6831",113070,0.121237,0,0.000651616255763487,0
"6832",113060,0.121316,0,0.000684163671733407,0
"6833",113050,0.121399,0,0.000947289516388006,0
"6834",113040,0.121514,0,-0.000905245486116812,0
"6835",113040,0.121404,0,0.00130967678165472,0
"6836",113040,0.121563,0,0.00033727367702352,0
"6837",113020,0.121604,0,0.00057563895924484,0
"6838",113010,0.121674,0,0.00161086181106884,0
"6839",113440,0.12187,0,-0.000935422991712453,0
"6840",113000,0.121756,0,0.000525641446827985,0
"6841",113000,0.12182,0,-0.000459694631423369,0
"6842",113000,0.121764,0,0.000303866495844574,0
"6843",113000,0.121801,0,8.21011321727738e-06,0
"6844",112990,0.121802,0,-6.56803664963457e-05,0
"6845",113000,0.121794,0,-0.000221685797329951,0
"6846",113000,0.121767,0,-0.000344921037719548,0
"6847",113000,0.121725,0,1.64304785377212e-05,0
"6848",113000,0.121727,0,0.000213592711559407,0
"6849",113000,0.121753,0,-4.92800998743714e-05,0
"6850",113000,0.121747,0,0.000205343868842744,0
"6851",113000,0.121772,0,-6.56965476464322e-05,0
"6852",112990,0.121764,0,0.000156039551920228,0
"6853",112990,0.121783,0,-0.000147803880673036,0
"6854",113440,0.121765,0,-8.21254054939047e-06,0
"6855",113000,0.121764,0,-0.000525606911730869,0
"6856",113020,0.1217,0,-0.000747740345111048,0
"6857",113020,0.121609,0,-5.75615291630305e-05,0
"6858",113020,0.121602,0,1.64470979095999e-05,0
"6859",113020,0.121604,0,0.000674319923686717,0
"6860",113010,0.121686,0,-0.000238318294627171,0
"6861",113010,0.121657,0,2.46594934940614e-05,0
"6862",113020,0.12166,0,-0.000419201052112572,0
"6863",113020,0.121609,0,-9.04538315420478e-05,0
"6864",113020,0.121598,0,-0.000411190973535702,0
"6865",113030,0.121548,0,3.29088096882035e-05,0
"6866",113030,0.121552,0,-0.000329077267342326,0
"6867",113030,0.121512,0,0.000139903877806269,0
"6868",113030,0.121529,0,8.22848867354509e-06,0
"6869",113470,0.12153,0,-0.000460791574096953,0
"6870",113030,0.121474,0,-0.000115251000214034,0
"6871",113040,0.12146,0,-0.000214062242713586,0
"6872",113040,0.121434,0,0.00129288337697853,0
"6873",113040,0.121591,0,-0.00096224227122077,0
"6874",113030,0.121474,0,-7.40899287089425e-05,0
"6875",113040,0.121465,0,8.23282427035998e-05,0
"6876",113030,0.121475,0,4.93928791933662e-05,0
"6877",113040,0.121481,0,-0.00040335525720081,0
"6878",113040,0.121432,0,0.000551749127083445,0
"6879",113040,0.121499,0,-0.000691363714927729,0
"6880",113040,0.121415,0,9.8834575628981e-05,0
"6881",113040,0.121427,0,-6.58832055473457e-05,0
"6882",113040,0.121419,0,-0.000296493958935495,0
"6883",113040,0.121383,0,0.000222436420256544,0
"6884",113490,0.12141,0,0.00163083765752403,0
"6885",113050,0.121608,0,0.000534504308927097,0
"6886",113020,0.121673,0,-0.000846531276454177,0
"6887",113030,0.12157,0,-0.000370157111129421,0
"6888",113030,0.121525,0,7.40588356304972e-05,0
"6889",113030,0.121534,0,0.000534829759573308,0
"6890",113030,0.121599,0,-0.000115132525760897,0
"6891",113040,0.121585,0,-0.00121725541802031,0
"6892",113040,0.121437,0,-0.000230572230868642,0
"6893",113040,0.121409,0,-3.29464866690721e-05,0
"6894",113040,0.121405,0,7.41320373953691e-05,0
"6895",113040,0.121414,0,-3.29451298860528e-05,0
"6896",113040,0.12141,0,0.000716580182851478,0
"6897",113040,0.121497,0,-0.00101237067581916,0
"6898",113050,0.121374,0,-8.23899681978713e-06,0
"6899",113050,0.121373,0,0.00112051279938719,0
"6900",113480,0.121509,0,4.11492152843085e-05,0
"6901",113030,0.121514,0,-0.000230426123738803,0
"6902",113050,0.121486,0,-0.00132525558500562,0
"6903",113050,0.121325,0,-0.000107150216360985,0
"6904",113050,0.121312,0,0.000239053020311353,0
"6905",113050,0.121341,0,0.000420303112715459,0
"6906",113050,0.121392,0,-0.000420126532226117,0
"6907",113050,0.121341,0,0.000618092812816773,0
"6908",113050,0.121416,0,-2.47084404032538e-05,0
"6909",113040,0.121413,0,0.000568308171283283,0
"6910",113040,0.121482,0,-0.000353961903821198,0
"6911",113040,0.121439,0,-0.000477606040892975,0
"6912",113050,0.121381,0,-0.000263632693749516,0
"6913",113060,0.121349,0,-0.000461478874980381,0
"6914",113060,0.121293,0,-7.42004897231752e-05,0
"6915",113480,0.121284,0,-0.000280333762079144,0
"6916",113070,0.12125,0,-0.000346391752577335,0
"6917",113070,0.121208,0,-2.47508415286424e-05,0
"6918",113070,0.121205,0,0.000998308650633328,0
"6919",113070,0.121326,0,-0.00126930748561727,0
"6920",113070,0.121172,0,-9.90327798501278e-05,0
"6921",113070,0.12116,0,-0.000140310333443416,0
"6922",113080,0.121143,0,-6.6037657974416e-05,0
"6923",113080,0.121135,0,-0.000255912824534632,0
"6924",113080,0.121104,0,4.95441934205143e-05,0
"6925",113080,0.12111,0,-0.000115597390801803,0
"6926",113080,0.121096,0,0.000379863909625522,0
"6927",113080,0.121142,0,0.000198114609301525,0
"6928",113070,0.121166,0,4.95188419193937e-05,0
"6929",113080,0.121172,0,0.00321031261347504,1
"6930",113540,0.121561,0,-0.00212239122744962,0
"6931",113060,0.121303,0,-0.000445166236614059,0
"6932",113080,0.121249,0,-0.000865986523600148,0
"6933",113080,0.121144,0,8.25463910714141e-06,0
"6934",113090,0.121145,0,-0.000528292541995157,0
"6935",113090,0.121081,0,-0.00035513416638433,0
"6936",113090,0.121038,0,0.000107404286257218,0
"6937",113090,0.121051,0,-2.47829427266755e-05,0
"6938",113090,0.121048,0,3.30447425815894e-05,0
"6939",113090,0.121052,0,-0.000123913689984434,0
"6940",113090,0.121037,0,1.65238728653261e-05,0
"6941",113090,0.121039,0,0.000198283197977656,0
"6942",113090,0.121063,0,0.000107382106836917,0
"6943",113090,0.121076,0,0.00100763157025341,0
"6944",113080,0.121198,0,0.00121289130183655,0
"6945",113520,0.121345,0,0.000791132720754817,0
"6946",113040,0.121441,0,4.117225648681e-05,0
"6947",113040,0.121446,0,-0.000279959817532038,0
"6948",113040,0.121412,0,-2.47092544394256e-05,0
"6949",113060,0.121409,0,-0.00111194392507963,0
"6950",113060,0.121274,0,8.24579052394192e-05,0
"6951",113060,0.121284,0,-8.24511064938527e-05,0
"6952",113070,0.121274,0,-0.000535976384056003,0
"6953",113070,0.121209,0,-0.000198005098631215,0
"6954",113070,0.121185,0,0.000181540619713649,0
"6955",113070,0.121207,0,0.000610525794714878,0
"6956",113060,0.121281,0,0.000404020415398998,0
"6957",113050,0.12133,0,-4.94519080194156e-05,0
"6958",113060,0.121324,0,-0.000115393491807114,0
"6959",113060,0.12131,0,0.000527573984007823,0
"6960",113490,0.121374,0,0.00235635309044779,0
"6961",113030,0.12166,0,-0.000271247739602187,0
"6962",113010,0.121627,0,-6.57748690668924e-05,0
"6963",113020,0.121619,0,0.000164447989212224,0
"6964",113020,0.121639,0,0.000106873617836456,0
"6965",113020,0.121652,0,-0.000534310985433772,0
"6966",113020,0.121587,0,9.86947617755973e-05,0
"6967",113020,0.121599,0,-0.000148027533121153,0
"6968",113020,0.121581,0,0.000115149571067841,0
"6969",113020,0.121595,0,-0.000419425140836371,0
"6970",113030,0.121544,0,5.75923122492217e-05,0
"6971",113030,0.121551,0,-0.000320852975294383,0
"6972",113030,0.121512,0,-0.000238659556257792,0
"6973",113040,0.121483,0,-0.000288106154770595,0
"6974",113040,0.121448,0,1.64679533627421e-05,0
"6975",113040,0.12145,0,0.0012597776862906,0
"6976",113500,0.121603,0,-0.000238480958528964,0
"6977",113030,0.121574,0,-0.000641584549327945,0
"6978",113040,0.121496,0,-0.000296306051228101,0
"6979",113040,0.12146,0,0.000263461221801542,0
"6980",113030,0.121492,0,0.00104533631844084,0
"6981",113020,0.121619,0,0.000139780790830324,0
"6982",113010,0.121636,0,0.000131540004604025,0
"6983",113010,0.121652,0,-0.00032058659126033,0
"6984",113020,0.121613,0,0.00101962783583986,0
"6985",113010,0.121737,0,0.00067358321627764,0
"6986",113000,0.121819,0,0.000508951805547664,0
"6987",112990,0.121881,0,0.000336393695489878,0
"6988",112980,0.121922,0,-0.00014763537343554,0
"6989",112980,0.121904,0,-0.000114844467777875,0
"6990",112980,0.12189,0,0.000114857658544576,0
"6991",113440,0.121904,0,-0.00142735267095417,0
"6992",113000,0.12173,0,6.57192146553687e-05,0
"6993",113000,0.121738,0,0.000205359049762599,0
"6994",113010,0.121763,0,-0.000353145044061032,0
"6995",113000,0.12172,0,-0.000345054222806396,0
"6996",113010,0.121678,0,-0.000361610151383029,0
"6997",113010,0.121634,0,-9.86566256147015e-05,0
"6998",113010,0.121622,0,0.000567331568301688,0
"6999",113010,0.121691,0,-7.39578111774719e-05,0
"7000",113010,0.121682,0,0.000608142535461376,0
"7001",113010,0.121756,0,-0.000804888465455456,0
"7002",113010,0.121658,0,9.04173995954771e-05,0
"7003",113010,0.121669,0,-0.000197256490971354,0
"7004",113010,0.121645,0,0.000164412840642836,0
"7005",113010,0.121665,0,6.5754325401679e-05,0
"7006",113450,0.121673,0,-0.000484906265153295,0
"7007",113020,0.121614,0,0.000361800450606076,0
"7008",113020,0.121658,0,-8.21976359959287e-05,0
"7009",113010,0.121648,0,-0.000263054057608847,0
"7010",113020,0.121616,0,-0.000213787659518516,0
"7011",113020,0.12159,0,-0.00015626285056336,0
"7012",113020,0.121571,0,8.22564591884678e-05,0
"7013",113020,0.121581,0,-0.000337223743841597,0
"7014",113030,0.12154,0,-0.000106960671383938,0
"7015",113030,0.121527,0,-0.000394973956404643,0
"7016",113030,0.121479,0,-6.5855003745563e-05,0
"7017",113040,0.121471,0,4.11620880704788e-05,0
"7018",113030,0.121476,0,1.64641575290947e-05,0
"7019",113030,0.121478,0,4.11597161624755e-05,0
"7020",113030,0.121483,0,0.000172863692862402,0
"7021",113480,0.121504,0,-0.000164603634448257,0
"7022",113030,0.121484,0,1.64630733265891e-05,0
"7023",113040,0.121486,0,4.11570057454735e-05,0
"7024",113030,0.121491,0,0.000477401618226958,0
"7025",113020,0.121549,0,7.40442126221375e-05,0
"7026",113020,0.121558,0,0.00106122180358348,0
"7027",113010,0.121687,0,0.000106831461043511,0
"7028",113010,0.1217,0,8.21692686934217e-05,0
"7029",113010,0.12171,0,9.85950209513309e-05,0
"7030",113010,0.121722,0,-0.000188955160118964,0
"7031",113010,0.121699,0,-0.000147905898980283,0
"7032",113010,0.121681,0,0.000238328087376116,0
"7033",113010,0.12171,0,-8.21625174595164e-05,0
"7034",113010,0.1217,0,-0.000147904683648337,0
"7035",113010,0.121682,0,0.000180799132164289,0
"7036",113450,0.121704,0,-0.0019309143495696,0
"7037",113100,0.121469,0,0.000279906807498342,0
"7038",113030,0.121503,0,3.29209978355838e-05,0
"7039",113030,0.121507,0,-0.000189289505954426,0
"7040",113030,0.121484,0,0.000107009976622496,0
"7041",113030,0.121497,0,4.93839354058778e-05,0
"7042",113030,0.121503,0,7.40722451297859e-05,0
"7043",113030,0.121512,0,-0.000370333794193045,0
"7044",113030,0.121467,0,4.1163443568859e-05,0
"7045",113030,0.121472,0,5.76264488936218e-05,0
"7046",113030,0.121479,0,7.40868792137306e-05,0
"7047",113030,0.121488,0,8.23126563931353e-06,0
"7048",113030,0.121489,0,-0.000107005572520968,0
"7049",113040,0.121476,0,-0.000238730284171318,0
"7050",113040,0.121447,0,0.000107042578243899,0
"7051",113040,0.12146,0,0.00159723365717102,0
"7052",113450,0.121654,0,-0.000254821049862741,0
"7053",113010,0.121623,0,0.000123331935571347,0
"7054",113020,0.121638,0,-0.000485045791611127,0
"7055",113020,0.121579,0,0.000715584105807743,0
"7056",113030,0.121666,0,-0.00116712968290245,0
"7057",113030,0.121524,0,-0.000230407162371105,0
"7058",113030,0.121496,0,0.000238690985711276,0
"7059",113030,0.121525,0,0.000386751697181609,0
"7060",113030,0.121572,0,0.00104464843878516,0
"7061",113010,0.121699,0,0.000246509831633768,0
"7062",113000,0.121729,0,0.000418963435171449,0
"7063",113000,0.12178,0,0.00080472984069635,0
"7064",112980,0.121878,0,0.000131278819803349,0
"7065",112980,0.121894,0,9.84461909527834e-05,0
"7066",112980,0.121906,0,-0.000254294292323598,0
"7067",113420,0.121875,0,-0.0025599999999999,0
"7068",113020,0.121563,0,0.000156297557645013,0
"7069",113020,0.121582,0,-0.000156273132535967,0
"7070",113020,0.121563,0,9.04880596892532e-05,0
"7071",113020,0.121574,0,-0.000148057972921833,0
"7072",113020,0.121556,0,0.000370199743328303,0
"7073",113020,0.121601,0,0.000304273813537703,0
"7074",113010,0.121638,0,0.000295960144033991,0
"7075",113010,0.121674,0,-0.000106842875224,0
"7076",113010,0.121661,0,-0.000106854291843761,0
"7077",113010,0.121648,0,-0.000189070103906452,0
"7078",113010,0.121625,0,7.39979445016914e-05,0
"7079",113010,0.121634,0,0.000180870480293249,0
"7080",113010,0.121656,0,0.000994607746432452,0
"7081",113010,0.121777,0,0.00238961380227787,0
"7082",113410,0.122068,0,-4.09607759608299e-05,0
"7083",112960,0.122063,0,-0.0003358921212816,0
"7084",112970,0.122022,0,-0.000147514382652369,0
"7085",112970,0.122004,0,-0.000139339693780549,0
"7086",112970,0.121987,0,-4.09879741284369e-05,0
"7087",112970,0.121982,0,-0.000377104818743645,0
"7088",112980,0.121936,0,9.02112583649473e-05,0
"7089",112980,0.121947,0,-0.000254208795624322,0
"7090",112980,0.121916,0,0.000106630794973528,0
"7091",112980,0.121929,0,0.000196835863494504,0
"7092",112980,0.121953,0,0.000213196887325351,0
"7093",112970,0.121979,0,-0.000336123431082358,0
"7094",112980,0.121938,0,-0.000434647115747477,0
"7095",112980,0.121885,0,-8.20445501892308e-06,0
"7096",112980,0.121884,0,-0.000188704013652452,0
"7097",113450,0.121861,0,-0.0005908371012876,0
"7098",112990,0.121789,0,0.000837514061204248,0
"7099",112990,0.121891,0,6.56324092835892e-05,0
"7100",112980,0.121899,0,-9.0238640185758e-05,0
"7101",112980,0.121888,0,-0.000123063796272027,0
"7102",112980,0.121873,0,0.00013128420568953,0
"7103",112980,0.121889,0,-1.64083715511465e-05,0
"7104",112980,0.121887,0,0.00012306480592672,0
"7105",112980,0.121902,0,-0.000401962231956765,0
"7106",112990,0.121853,0,-0.00019695863048097,0
"7107",112990,0.121829,0,-0.00053353470848494,0
"7108",113000,0.121764,0,-9.03386879537171e-05,0
"7109",113000,0.121753,0,-0.000213547099455424,0
"7110",113000,0.121727,0,-0.000221807815850239,0
"7111",113000,0.1217,0,0.000221857025472394,0
"7112",113470,0.121727,0,-0.000115011460070535,0
"7113",113120,0.121713,0,9.03765415363189e-05,0
"7114",113010,0.121724,0,-0.000139660214912407,0
"7115",113010,0.121707,0,-0.000320441716581632,0
"7116",113010,0.121668,0,-0.000213696288259846,0
"7117",113010,0.121642,0,-0.000115091826836111,0
"7118",113010,0.121628,0,0.000435754924852816,0
"7119",113010,0.121681,0,-9.86185189142397e-05,0
"7120",113010,0.121669,0,-0.000131504327314236,0
"7121",113010,0.121653,0,2.46603043081439e-05,0
"7122",113010,0.121656,0,0.00104392713881762,0
"7123",113010,0.121783,0,-0.00124812165901644,0
"7124",113010,0.121631,0,-0.000180874941421272,0
"7125",113020,0.121609,0,0.000230246116652566,0
"7126",113010,0.121637,0,-0.00011509655779085,0
"7127",113010,0.121623,0,0.00160331516242818,0
"7128",113430,0.121818,0,-0.000352985601471012,0
"7129",113000,0.121775,0,-0.000262779716690531,0
"7130",113020,0.121743,0,-0.000870686610318527,0
"7131",113010,0.121637,0,9.86541923921891e-05,0
"7132",113010,0.121649,0,4.1101858626158e-05,0
"7133",113010,0.121654,0,2.46601015996273e-05,0
"7134",113010,0.121657,0,-3.28793246586745e-05,0
"7135",113010,0.121653,0,-0.000230162840209491,0
"7136",113010,0.121625,0,0.000739979445015582,0
"7137",113000,0.121715,0,0.000303988826356516,0
"7138",113000,0.121752,0,-0.000172481766213206,0
"7139",113000,0.121731,0,-0.000131437349565888,0
"7140",113000,0.121715,0,0.000303988826356516,0
"7141",113010,0.121752,0,0.000205335435968124,0
"7142",113010,0.121777,0,0.000541974264434364,0
"7143",113460,0.121843,0,3.28291325721874e-05,0
"7144",112990,0.121847,0,-7.38631234252773e-05,0
"7145",112990,0.121838,0,-7.38685795892424e-05,0
"7146",112990,0.121829,0,-6.56658102751173e-05,0
"7147",113000,0.121821,0,-0.000640283694929411,0
"7148",113000,0.121743,0,8.21402462558574e-06,0
"7149",113000,0.121744,0,0.000147851228808005,0
"7150",113000,0.121762,0,-0.000213531315188642,0
"7151",113000,0.121736,0,0.000106788460274787,0
"7152",113000,0.121749,0,-0.000123204297365898,0
"7153",113000,0.121734,0,-0.000180721901851477,0
"7154",113000,0.121712,0,4.92967004075417e-05,0
"7155",113000,0.121718,0,-0.000147882811087907,0
"7156",113000,0.1217,0,0.000123253903040244,0
"7157",113000,0.121715,0,0.00119952347697483,0
"7158",113430,0.121861,0,-0.000533394605328974,0
"7159",112990,0.121796,0,2.4631350783233e-05,0
"7160",113000,0.121799,0,-0.000886706787412095,0
"7161",113000,0.121691,0,0.000189003295231416,0
"7162",113000,0.121714,0,0.000246479451829762,0
"7163",113000,0.121744,0,0.000336772243396011,0
"7164",113000,0.121785,0,0.000172435028944484,0
"7165",112990,0.121806,0,9.03075382165941e-05,0
"7166",112990,0.121817,0,0.000632095684510503,0
"7167",112990,0.121894,0,0.00075475413063808,0
"7168",112970,0.121986,0,0.000426278425393001,0
"7169",112960,0.122038,0,-0.000122912535439723,0
"7170",112960,0.122023,0,8.19517631911459e-06,0
"7171",112960,0.122024,0,0.00072936471513807,0
"7172",112960,0.122113,0,4.91348177509288e-05,0
"7173",113390,0.122119,0,0.00066328744912747,0
"7174",112940,0.1222,0,0.000261865793780514,0
"7175",112950,0.122232,0,-0.000916290333136893,0
"7176",112960,0.12212,0,-0.000450376678676756,0
"7177",112960,0.122065,0,-0.000286732478597562,0
"7178",112960,0.12203,0,0.00012292059329666,0
"7179",112960,0.122045,0,0.00218771764513082,0
"7180",112960,0.122312,0,0.000596834325331752,0
"7181",112920,0.122385,0,0.000653674878457355,0
"7182",112920,0.122465,0,0.000236802351692322,0
"7183",112900,0.122494,0,4.08183257953887e-05,0
"7184",112900,0.122499,0,0.00114286647237938,0
"7185",112900,0.122639,0,-0.000570780909824764,0
"7186",112890,0.122569,0,0.000897453679152171,0
"7187",112890,0.122679,0,1.63027086950152e-05,0
"7188",113320,0.122681,0,-0.000163024429210679,0
"7189",112950,0.122661,0,0.000529915784152957,0
"7190",112880,0.122726,0,0.000203705816208544,0
"7191",112870,0.122751,0,-0.000138491743448155,0
"7192",112870,0.122734,0,8.96247168673536e-05,0
"7193",112870,0.122745,0,-8.1469713634208e-06,0
"7194",112870,0.122744,0,0.000187381867952752,0
"7195",112870,0.122767,0,-0.000399130059380859,0
"7196",112880,0.122718,0,0.00105119053439595,0
"7197",112870,0.122847,0,-0.000927983589342873,0
"7198",112880,0.122733,0,-0.000114068750865726,0
"7199",112880,0.122719,0,-0.000244460922921408,0
"7200",112880,0.122689,0,-0.000130411039294454,0
"7201",112880,0.122673,0,-7.33657773104301e-05,0
"7202",112880,0.122664,0,-0.000269027587556203,0
"7203",112890,0.122631,0,0.00156567262763896,0
"7204",113310,0.122823,0,-0.000244253926381832,0
"7205",112860,0.122793,0,-0.000179163307354568,0
"7206",112870,0.122771,0,-0.000521295745738115,0
"7207",112880,0.122707,0,-0.000342278761602866,0
"7208",112880,0.122665,0,-7.33705620999947e-05,0
"7209",112890,0.122656,0,0.000684842160187937,0
"7210",112880,0.12274,0,-0.000831024930747937,0
"7211",112890,0.122638,0,-0.000326163179438677,0
"7212",112890,0.122598,0,-0.000154978058369726,0
"7213",112890,0.122579,0,-8.15800422571122e-06,0
"7214",112890,0.122578,0,-8.15807077942932e-05,0
"7215",112890,0.122568,0,0.000669016382742527,0
"7216",112900,0.12265,0,-0.00083163473297998,0
"7217",112900,0.122548,0,-1.63201357835652e-05,0
"7218",112900,0.122546,0,0.00136275357824811,0
"7219",113370,0.122713,0,-0.000309665642596935,0
"7220",112880,0.122675,0,-0.0001222743020175,0
"7221",112900,0.12266,0,-0.00139409750529929,0
"7222",112910,0.122489,0,-0.000195935961596505,0
"7223",112910,0.122465,0,-6.53247866737594e-05,0
"7224",112910,0.122457,0,-1.6332263570118e-05,0
"7225",112910,0.122455,0,-9.79951819035652e-05,0
"7226",112910,0.122443,0,-0.000351183816143075,0
